epoch,step,train_loss_epoch,train_loss_step,val_acc,val_loss
55,75249,,0.002859537024050951,,
55,75299,,0.0017873416654765606,,
55,75349,,0.005931419786065817,,
55,75399,,0.01897442527115345,,
55,75449,,0.004061070270836353,,
55,75499,,0.018898192793130875,,
55,75549,,0.049450039863586426,,
55,75599,,0.01198018342256546,,
55,75599,,,0.9551851749420166,0.13595055043697357
55,75599,0.016140267252922058,,,
56,75649,,0.009448458440601826,,
56,75699,,0.010465987026691437,,
56,75749,,0.014108036644756794,,
56,75799,,0.0030579676385968924,,
56,75849,,0.007286108564585447,,
56,75899,,0.018140697851777077,,
56,75949,,0.034894753247499466,,
56,75999,,0.024771282449364662,,
56,76049,,0.001685975817963481,,
56,76099,,0.0022324996534734964,,
56,76149,,0.0038038252387195826,,
56,76199,,0.026976021006703377,,
56,76249,,0.0075075277127325535,,
56,76299,,0.013422442600131035,,
56,76349,,0.0012938464060425758,,
56,76399,,0.016563676297664642,,
56,76449,,0.03301987051963806,,
56,76499,,0.006191193126142025,,
56,76549,,0.0336151123046875,,
56,76599,,0.0006399766425602138,,
56,76649,,0.0039696055464446545,,
56,76699,,0.01178327389061451,,
56,76749,,0.013115477748215199,,
56,76799,,0.017640527337789536,,
56,76849,,0.022644484415650368,,
56,76899,,0.02545657381415367,,
56,76949,,0.00326807564124465,,
56,76949,,,0.956493079662323,0.12957897782325745
56,76949,0.015716813504695892,,,
57,76999,,0.00750579871237278,,
57,77049,,0.0029848692938685417,,
57,77099,,0.01501049567013979,,
57,77149,,0.001958116190508008,,
57,77199,,0.03552897274494171,,
57,77249,,0.008400138467550278,,
57,77299,,0.001518493634648621,,
57,77349,,0.035622790455818176,,
57,77399,,0.007189295720309019,,
57,77449,,0.006546651944518089,,
57,77499,,0.04598716273903847,,
57,77549,,0.002852527191862464,,
57,77599,,0.0020427959971129894,,
57,77649,,0.0029469607397913933,,
57,77699,,0.00929588358849287,,
57,77749,,0.024661041796207428,,
57,77799,,0.037553444504737854,,
57,77849,,0.009782405570149422,,
57,77899,,0.04138338938355446,,
57,77949,,0.0018853242509067059,,
57,77999,,0.07633479684591293,,
57,78049,,0.0032611603382974863,,
57,78099,,0.011262056417763233,,
57,78149,,0.012560002505779266,,
57,78199,,0.011977721005678177,,
57,78249,,0.004233780782669783,,
57,78299,,0.03069385327398777,,
57,78299,,,0.9501504898071289,0.16096347570419312
57,78299,0.015128107741475105,,,
58,78349,,0.001295099500566721,,
58,78399,,0.007847187109291553,,
58,78449,,0.007431775331497192,,
58,78499,,0.02678755670785904,,
58,78549,,0.006527005694806576,,
58,78599,,0.013692151755094528,,
58,78649,,0.00658787414431572,,
58,78699,,0.009847544133663177,,
58,78749,,0.014055062085390091,,
58,78799,,0.023856934159994125,,
58,78849,,0.0014996472746133804,,
58,78899,,0.008794700726866722,,
58,78949,,0.007592984940856695,,
58,78999,,0.04131539538502693,,
58,79049,,0.008812477812170982,,
58,79099,,0.005244968459010124,,
58,79149,,0.010490786284208298,,
58,79199,,0.026631874963641167,,
58,79249,,0.010854761116206646,,
58,79299,,0.08132654428482056,,
58,79349,,0.014659373089671135,,
58,79399,,0.021921541541814804,,
58,79449,,0.02679712139070034,,
58,79499,,0.019792944192886353,,
58,79549,,0.012727005407214165,,
58,79599,,0.020339621230959892,,
58,79649,,0.007539376616477966,,
58,79649,,,0.9530208110809326,0.14700832962989807
58,79649,0.014624642208218575,,,
59,79699,,0.03403338044881821,,
59,79749,,0.0435209795832634,,
59,79799,,0.005090591497719288,,
59,79849,,0.014969537034630775,,
59,79899,,0.0012947993818670511,,
59,79949,,0.010261407122015953,,
59,79999,,0.002934804419055581,,
59,80049,,0.013979812152683735,,
59,80099,,0.0011919902171939611,,
59,80149,,0.06460817158222198,,
59,80199,,0.010791094973683357,,
59,80249,,0.03159525245428085,,
59,80299,,0.015240776352584362,,
59,80349,,0.002603745786473155,,
59,80399,,0.008614648133516312,,
59,80449,,0.005555637646466494,,
59,80499,,0.006012696772813797,,
59,80549,,0.0040865205228328705,,
59,80599,,0.009245101362466812,,
59,80649,,0.020555565133690834,,
59,80699,,0.028916269540786743,,
59,80749,,0.007069004233926535,,
59,80799,,0.03708610683679581,,
59,80849,,0.031072359532117844,,
59,80899,,0.02909962274134159,,
59,80949,,0.01709754951298237,,
59,80999,,0.0192389115691185,,
59,80999,,,0.9486689567565918,0.16836746037006378
59,80999,0.015401992946863174,,,
60,81049,,0.008082685060799122,,
60,81099,,0.05277027562260628,,
60,81149,,0.01007914450019598,,
60,81199,,0.013967586681246758,,
60,81249,,0.012694272212684155,,
60,81299,,0.017248522490262985,,
60,81349,,0.003201068611815572,,
60,81399,,0.010420740582048893,,
60,81449,,0.03176822140812874,,
60,81499,,0.025651268661022186,,
60,81549,,0.015292724594473839,,
60,81599,,0.0018637215252965689,,
60,81649,,0.005696895997971296,,
60,81699,,0.008217860944569111,,
60,81749,,0.007980807684361935,,
60,81799,,0.03354701027274132,,
60,81849,,0.029653426259756088,,
60,81899,,0.02206689864397049,,
60,81949,,0.0021482212468981743,,
60,81999,,0.013477982021868229,,
60,82049,,0.00032643123995512724,,
60,82099,,0.0045196921564638615,,
60,82149,,0.010956520214676857,,
60,82199,,0.0009952045511454344,,
60,82249,,0.02308986708521843,,
60,82299,,0.026890939101576805,,
60,82349,,0.029467493295669556,,
60,82349,,,0.9541782140731812,0.1426316499710083
60,82349,0.014274879358708858,,,
61,82399,,0.005521433427929878,,
61,82449,,0.003992507699877024,,
61,82499,,0.0047466205433011055,,
61,82549,,0.0018773211631923914,,
61,82599,,0.005551712587475777,,
61,82649,,0.0015778944361954927,,
61,82699,,0.020727088674902916,,
61,82749,,0.014118166640400887,,
61,82799,,0.009802598506212234,,
61,82849,,0.017236921936273575,,
61,82899,,0.02793935127556324,,
61,82949,,0.04679044708609581,,
61,82999,,0.022651944309473038,,
61,83049,,0.05623776465654373,,
61,83099,,0.022250331938266754,,
61,83149,,0.00047581849503330886,,
61,83199,,0.009606909938156605,,
61,83249,,0.04819668456912041,,
61,83299,,0.002705948892980814,,
61,83349,,0.018353288993239403,,
61,83399,,0.032774850726127625,,
61,83449,,0.0043285139836370945,,
61,83499,,0.02694706991314888,,
61,83549,,0.014715985395014286,,
61,83599,,0.02212146483361721,,
61,83649,,0.016908088698983192,,
61,83699,,0.047369785606861115,,
61,83699,,,0.9566203951835632,0.1395849883556366
61,83699,0.014417971484363079,,,
62,83749,,0.0015520334709435701,,
62,83799,,0.014979921281337738,,
62,83849,,0.004284637980163097,,
62,83899,,0.00424931850284338,,
62,83949,,0.01981133408844471,,
62,83999,,0.007502653170377016,,
62,84049,,0.04397204518318176,,
62,84099,,0.014396115206182003,,
62,84149,,0.029885070398449898,,
62,84199,,0.008235263638198376,,
62,84249,,0.009106847457587719,,
62,84299,,0.014954537153244019,,
62,84349,,0.025034651160240173,,
62,84399,,0.012949858792126179,,
62,84449,,0.007481005508452654,,
62,84499,,0.011352598667144775,,
62,84549,,0.006843729875981808,,
62,84599,,0.006070997100323439,,
62,84649,,0.004606840666383505,,
62,84699,,0.011740356683731079,,
62,84749,,0.06905809044837952,,
62,84799,,0.044773850589990616,,
62,84849,,0.0189712755382061,,
62,84899,,0.01361977681517601,,
62,84949,,0.013411728665232658,,
62,84999,,0.005840185564011335,,
62,85049,,0.0484590083360672,,
62,85049,,,0.9534027576446533,0.14724649488925934
62,85049,0.014428002759814262,,,
63,85099,,0.002090555615723133,,
63,85149,,0.009115859866142273,,
63,85199,,0.0035762412007898092,,
63,85249,,0.008462798781692982,,
63,85299,,0.039779167622327805,,
63,85349,,0.0012033875100314617,,
63,85399,,0.00974676851183176,,
63,85449,,0.0004371220711618662,,
63,85499,,0.01404120959341526,,
63,85549,,0.0018169418908655643,,
63,85599,,9.195548773277551e-05,,
63,85649,,0.004645774140954018,,
63,85699,,0.012821213342249393,,
63,85749,,0.0026122184935957193,,
63,85799,,0.021991755813360214,,
63,85849,,0.007500513456761837,,
63,85899,,0.004347680602222681,,
63,85949,,0.005015078000724316,,
63,85999,,0.004177291877567768,,
63,86049,,0.0019622775726020336,,
63,86099,,0.019474010914564133,,
63,86149,,0.01570270024240017,,
63,86199,,0.023760119453072548,,
63,86249,,0.018568851053714752,,
63,86299,,0.036553483456373215,,
63,86349,,0.01430025976151228,,
63,86399,,0.016862450167536736,,
63,86399,,,0.9531365633010864,0.14446434378623962
63,86399,0.01402187068015337,,,
64,86449,,0.029449835419654846,,
64,86499,,0.00907375942915678,,
64,86549,,0.002604362089186907,,
64,86599,,0.027618389576673508,,
64,86649,,0.007911796681582928,,
64,86699,,0.0003847194602712989,,
64,86749,,0.009312720969319344,,
64,86799,,0.0271071158349514,,
64,86849,,0.008700186386704445,,
64,86899,,0.0066730729304254055,,
64,86949,,0.016561949625611305,,
64,86999,,0.01602201722562313,,
64,87049,,0.014010518789291382,,
64,87099,,0.0024176749866455793,,
64,87149,,0.05249466001987457,,
64,87199,,0.003924493677914143,,
64,87249,,0.009821510873734951,,
64,87299,,0.012512668035924435,,
64,87349,,0.0007169637246988714,,
64,87399,,0.00353379943408072,,
64,87449,,0.019269336014986038,,
64,87499,,0.010909009724855423,,
64,87549,,0.0012807550374418497,,
64,87599,,0.011337540112435818,,
64,87649,,0.01673220470547676,,
64,87699,,0.027168864384293556,,
